"Designator,""Footprint"",""Mid X"",""Mid Y"",""Ref X"",""Ref Y"",""Pad X"",""Pad Y"",""Layer"",""Rotation"",""Comment"""
"J658,""PAD_6"",""117mm"",""134.641mm"",""117mm"",""134.641mm"",""117mm"",""134.641mm"",""T"",""90.00"",""PIN"""
"J657,""PAD_6"",""116mm"",""132.909mm"",""116mm"",""132.909mm"",""116mm"",""132.909mm"",""T"",""90.00"",""PIN"""
"J656,""PAD_6"",""117mm"",""131.177mm"",""117mm"",""131.177mm"",""117mm"",""131.177mm"",""T"",""90.00"",""PIN"""
"J655,""PAD_6"",""116mm"",""129.445mm"",""116mm"",""129.445mm"",""116mm"",""129.445mm"",""T"",""90.00"",""PIN"""
"J654,""PAD_6"",""116mm"",""125.981mm"",""116mm"",""125.981mm"",""116mm"",""125.981mm"",""T"",""90.00"",""PIN"""
"J653,""PAD_6"",""117mm"",""124.249mm"",""117mm"",""124.249mm"",""117mm"",""124.249mm"",""T"",""90.00"",""PIN"""
"J652,""PAD_6"",""117mm"",""120.785mm"",""117mm"",""120.785mm"",""117mm"",""120.785mm"",""T"",""90.00"",""PIN"""
"J651,""PAD_6"",""117mm"",""117.321mm"",""117mm"",""117.321mm"",""117mm"",""117.321mm"",""T"",""90.00"",""PIN"""
"J650,""PAD_6"",""116mm"",""115.588mm"",""116mm"",""115.588mm"",""116mm"",""115.588mm"",""T"",""90.00"",""PIN"""
"J649,""PAD_6"",""116mm"",""112.124mm"",""116mm"",""112.124mm"",""116mm"",""112.124mm"",""T"",""90.00"",""PIN"""
"J648,""PAD_6"",""116mm"",""108.66mm"",""116mm"",""108.66mm"",""116mm"",""108.66mm"",""T"",""90.00"",""PIN"""
"J647,""PAD_6"",""117mm"",""103.464mm"",""117mm"",""103.464mm"",""117mm"",""103.464mm"",""T"",""90.00"",""PIN"""
"J646,""PAD_6"",""117mm"",""100mm"",""117mm"",""100mm"",""117mm"",""100mm"",""T"",""90.00"",""PIN"""
"J645,""PAD_6"",""117mm"",""93.072mm"",""117mm"",""93.072mm"",""117mm"",""93.072mm"",""T"",""90.00"",""PIN"""
"J644,""PAD_6"",""116mm"",""91.34mm"",""116mm"",""91.34mm"",""116mm"",""91.34mm"",""T"",""90.00"",""PIN"""
"J643,""PAD_6"",""117mm"",""89.608mm"",""117mm"",""89.608mm"",""117mm"",""89.608mm"",""T"",""90.00"",""PIN"""
"J642,""PAD_6"",""117mm"",""82.679mm"",""117mm"",""82.679mm"",""117mm"",""82.679mm"",""T"",""90.00"",""PIN"""
"J641,""PAD_6"",""116mm"",""80.947mm"",""116mm"",""80.947mm"",""116mm"",""80.947mm"",""T"",""90.00"",""PIN"""
"J640,""PAD_6"",""117mm"",""79.215mm"",""117mm"",""79.215mm"",""117mm"",""79.215mm"",""T"",""90.00"",""PIN"""
"J639,""PAD_6"",""116mm"",""77.483mm"",""116mm"",""77.483mm"",""116mm"",""77.483mm"",""T"",""90.00"",""PIN"""
"J638,""PAD_6"",""117mm"",""75.751mm"",""117mm"",""75.751mm"",""117mm"",""75.751mm"",""T"",""90.00"",""PIN"""
"J637,""PAD_6"",""116mm"",""70.555mm"",""116mm"",""70.555mm"",""116mm"",""70.555mm"",""T"",""90.00"",""PIN"""
"J636,""PAD_6"",""116mm"",""67.091mm"",""116mm"",""67.091mm"",""116mm"",""67.091mm"",""T"",""90.00"",""PIN"""
"J635,""PAD_6"",""117mm"",""65.359mm"",""117mm"",""65.359mm"",""117mm"",""65.359mm"",""T"",""90.00"",""PIN"""
"J634,""PAD_6"",""116mm"",""63.627mm"",""116mm"",""63.627mm"",""116mm"",""63.627mm"",""T"",""90.00"",""PIN"""
"J633,""PAD_6"",""117mm"",""61.895mm"",""117mm"",""61.895mm"",""117mm"",""61.895mm"",""T"",""90.00"",""PIN"""
"J632,""PAD_6"",""116mm"",""60.163mm"",""116mm"",""60.163mm"",""116mm"",""60.163mm"",""T"",""90.00"",""PIN"""
"J631,""PAD_6"",""114mm"",""139.837mm"",""114mm"",""139.837mm"",""114mm"",""139.837mm"",""T"",""90.00"",""PIN"""
"J630,""PAD_6"",""114mm"",""136.373mm"",""114mm"",""136.373mm"",""114mm"",""136.373mm"",""T"",""90.00"",""PIN"""
"J629,""PAD_6"",""114mm"",""129.445mm"",""114mm"",""129.445mm"",""114mm"",""129.445mm"",""T"",""90.00"",""PIN"""
"J628,""PAD_6"",""115mm"",""127.713mm"",""115mm"",""127.713mm"",""115mm"",""127.713mm"",""T"",""90.00"",""PIN"""
"J627,""PAD_6"",""114mm"",""125.981mm"",""114mm"",""125.981mm"",""114mm"",""125.981mm"",""T"",""90.00"",""PIN"""
"J626,""PAD_6"",""114mm"",""122.517mm"",""114mm"",""122.517mm"",""114mm"",""122.517mm"",""T"",""90.00"",""PIN"""
"J625,""PAD_6"",""115mm"",""120.785mm"",""115mm"",""120.785mm"",""115mm"",""120.785mm"",""T"",""90.00"",""PIN"""
"J624,""PAD_6"",""115mm"",""117.321mm"",""115mm"",""117.321mm"",""115mm"",""117.321mm"",""T"",""90.00"",""PIN"""
"J623,""PAD_6"",""115mm"",""113.856mm"",""115mm"",""113.856mm"",""115mm"",""113.856mm"",""T"",""90.00"",""PIN"""
"J622,""PAD_6"",""115mm"",""110.392mm"",""115mm"",""110.392mm"",""115mm"",""110.392mm"",""T"",""90.00"",""PIN"""
"J621,""PAD_6"",""114mm"",""108.66mm"",""114mm"",""108.66mm"",""114mm"",""108.66mm"",""T"",""90.00"",""PIN"""
"J620,""PAD_6"",""114mm"",""105.196mm"",""114mm"",""105.196mm"",""114mm"",""105.196mm"",""T"",""90.00"",""PIN"""
"J619,""PAD_6"",""114mm"",""101.732mm"",""114mm"",""101.732mm"",""114mm"",""101.732mm"",""T"",""90.00"",""PIN"""
"J618,""PAD_6"",""114mm"",""94.804mm"",""114mm"",""94.804mm"",""114mm"",""94.804mm"",""T"",""90.00"",""PIN"""
"J617,""PAD_6"",""115mm"",""93.072mm"",""115mm"",""93.072mm"",""115mm"",""93.072mm"",""T"",""90.00"",""PIN"""
"J616,""PAD_6"",""114mm"",""84.412mm"",""114mm"",""84.412mm"",""114mm"",""84.412mm"",""T"",""90.00"",""PIN"""
"J615,""PAD_6"",""115mm"",""82.679mm"",""115mm"",""82.679mm"",""115mm"",""82.679mm"",""T"",""90.00"",""PIN"""
"J614,""PAD_6"",""114mm"",""80.947mm"",""114mm"",""80.947mm"",""114mm"",""80.947mm"",""T"",""90.00"",""PIN"""
"J613,""PAD_6"",""114mm"",""77.483mm"",""114mm"",""77.483mm"",""114mm"",""77.483mm"",""T"",""90.00"",""PIN"""
"J612,""PAD_6"",""115mm"",""75.751mm"",""115mm"",""75.751mm"",""115mm"",""75.751mm"",""T"",""90.00"",""PIN"""
"J611,""PAD_6"",""114mm"",""67.091mm"",""114mm"",""67.091mm"",""114mm"",""67.091mm"",""T"",""90.00"",""PIN"""
"J610,""PAD_6"",""115mm"",""65.359mm"",""115mm"",""65.359mm"",""115mm"",""65.359mm"",""T"",""90.00"",""PIN"""
"J609,""PAD_6"",""114mm"",""60.163mm"",""114mm"",""60.163mm"",""114mm"",""60.163mm"",""T"",""90.00"",""PIN"""
"J608,""PAD_6"",""112mm"",""136.373mm"",""112mm"",""136.373mm"",""112mm"",""136.373mm"",""T"",""90.00"",""PIN"""
"J607,""PAD_6"",""112mm"",""132.909mm"",""112mm"",""132.909mm"",""112mm"",""132.909mm"",""T"",""90.00"",""PIN"""
"J606,""PAD_6"",""113mm"",""131.177mm"",""113mm"",""131.177mm"",""113mm"",""131.177mm"",""T"",""90.00"",""PIN"""
"J605,""PAD_6"",""112mm"",""129.445mm"",""112mm"",""129.445mm"",""112mm"",""129.445mm"",""T"",""90.00"",""PIN"""
"J604,""PAD_6"",""113mm"",""127.713mm"",""113mm"",""127.713mm"",""113mm"",""127.713mm"",""T"",""90.00"",""PIN"""
"J603,""PAD_6"",""113mm"",""124.249mm"",""113mm"",""124.249mm"",""113mm"",""124.249mm"",""T"",""90.00"",""PIN"""
"J602,""PAD_6"",""112mm"",""122.517mm"",""112mm"",""122.517mm"",""112mm"",""122.517mm"",""T"",""90.00"",""PIN"""
"J601,""PAD_6"",""113mm"",""120.785mm"",""113mm"",""120.785mm"",""113mm"",""120.785mm"",""T"",""90.00"",""PIN"""
"J600,""PAD_6"",""112mm"",""119.053mm"",""112mm"",""119.053mm"",""112mm"",""119.053mm"",""T"",""90.00"",""PIN"""
"J599,""PAD_6"",""112mm"",""115.588mm"",""112mm"",""115.588mm"",""112mm"",""115.588mm"",""T"",""90.00"",""PIN"""
"J598,""PAD_6"",""112mm"",""112.124mm"",""112mm"",""112.124mm"",""112mm"",""112.124mm"",""T"",""90.00"",""PIN"""
"J597,""PAD_6"",""113mm"",""110.392mm"",""113mm"",""110.392mm"",""113mm"",""110.392mm"",""T"",""90.00"",""PIN"""
"J596,""PAD_6"",""113mm"",""106.928mm"",""113mm"",""106.928mm"",""113mm"",""106.928mm"",""T"",""90.00"",""PIN"""
"J595,""PAD_6"",""113mm"",""100mm"",""113mm"",""100mm"",""113mm"",""100mm"",""T"",""90.00"",""PIN"""
"J594,""PAD_6"",""113mm"",""96.536mm"",""113mm"",""96.536mm"",""113mm"",""96.536mm"",""T"",""90.00"",""PIN"""
"J593,""PAD_6"",""113mm"",""93.072mm"",""113mm"",""93.072mm"",""113mm"",""93.072mm"",""T"",""90.00"",""PIN"""
"J592,""PAD_6"",""112mm"",""91.34mm"",""112mm"",""91.34mm"",""112mm"",""91.34mm"",""T"",""90.00"",""PIN"""
"J591,""PAD_6"",""113mm"",""86.144mm"",""113mm"",""86.144mm"",""113mm"",""86.144mm"",""T"",""90.00"",""PIN"""
"J590,""PAD_6"",""113mm"",""82.679mm"",""113mm"",""82.679mm"",""113mm"",""82.679mm"",""T"",""90.00"",""PIN"""
"J589,""PAD_6"",""112mm"",""77.483mm"",""112mm"",""77.483mm"",""112mm"",""77.483mm"",""T"",""90.00"",""PIN"""
"J588,""PAD_6"",""113mm"",""75.751mm"",""113mm"",""75.751mm"",""113mm"",""75.751mm"",""T"",""90.00"",""PIN"""
"J587,""PAD_6"",""112mm"",""67.091mm"",""112mm"",""67.091mm"",""112mm"",""67.091mm"",""T"",""90.00"",""PIN"""
"J586,""PAD_6"",""112mm"",""63.627mm"",""112mm"",""63.627mm"",""112mm"",""63.627mm"",""T"",""90.00"",""PIN"""
"J585,""PAD_6"",""112mm"",""60.163mm"",""112mm"",""60.163mm"",""112mm"",""60.163mm"",""T"",""90.00"",""PIN"""
"J584,""PAD_6"",""113mm"",""58.431mm"",""113mm"",""58.431mm"",""113mm"",""58.431mm"",""T"",""90.00"",""PIN"""
"J583,""PAD_6"",""110mm"",""136.373mm"",""110mm"",""136.373mm"",""110mm"",""136.373mm"",""T"",""90.00"",""PIN"""
"J582,""PAD_6"",""110mm"",""132.909mm"",""110mm"",""132.909mm"",""110mm"",""132.909mm"",""T"",""90.00"",""PIN"""
"J581,""PAD_6"",""111mm"",""127.713mm"",""111mm"",""127.713mm"",""111mm"",""127.713mm"",""T"",""90.00"",""PIN"""
"J580,""PAD_6"",""110mm"",""125.981mm"",""110mm"",""125.981mm"",""110mm"",""125.981mm"",""T"",""90.00"",""PIN"""
"J579,""PAD_6"",""111mm"",""124.249mm"",""111mm"",""124.249mm"",""111mm"",""124.249mm"",""T"",""90.00"",""PIN"""
"J578,""PAD_6"",""111mm"",""120.785mm"",""111mm"",""120.785mm"",""111mm"",""120.785mm"",""T"",""90.00"",""PIN"""
"J577,""PAD_6"",""110mm"",""119.053mm"",""110mm"",""119.053mm"",""110mm"",""119.053mm"",""T"",""90.00"",""PIN"""
"J576,""PAD_6"",""111mm"",""117.321mm"",""111mm"",""117.321mm"",""111mm"",""117.321mm"",""T"",""90.00"",""PIN"""
"J575,""PAD_6"",""110mm"",""115.588mm"",""110mm"",""115.588mm"",""110mm"",""115.588mm"",""T"",""90.00"",""PIN"""
"J574,""PAD_6"",""110mm"",""108.66mm"",""110mm"",""108.66mm"",""110mm"",""108.66mm"",""T"",""90.00"",""PIN"""
"J573,""PAD_6"",""111mm"",""106.928mm"",""111mm"",""106.928mm"",""111mm"",""106.928mm"",""T"",""90.00"",""PIN"""
"J572,""PAD_6"",""111mm"",""103.464mm"",""111mm"",""103.464mm"",""111mm"",""103.464mm"",""T"",""90.00"",""PIN"""
"J571,""PAD_6"",""110mm"",""101.732mm"",""110mm"",""101.732mm"",""110mm"",""101.732mm"",""T"",""90.00"",""PIN"""
"J570,""PAD_6"",""110mm"",""98.268mm"",""110mm"",""98.268mm"",""110mm"",""98.268mm"",""T"",""90.00"",""PIN"""
"J569,""PAD_6"",""110mm"",""87.876mm"",""110mm"",""87.876mm"",""110mm"",""87.876mm"",""T"",""90.00"",""PIN"""
"J568,""PAD_6"",""111mm"",""86.144mm"",""111mm"",""86.144mm"",""111mm"",""86.144mm"",""T"",""90.00"",""PIN"""
"J567,""PAD_6"",""110mm"",""84.412mm"",""110mm"",""84.412mm"",""110mm"",""84.412mm"",""T"",""90.00"",""PIN"""
"J566,""PAD_6"",""111mm"",""82.679mm"",""111mm"",""82.679mm"",""111mm"",""82.679mm"",""T"",""90.00"",""PIN"""
"J565,""PAD_6"",""110mm"",""77.483mm"",""110mm"",""77.483mm"",""110mm"",""77.483mm"",""T"",""90.00"",""PIN"""
"J564,""PAD_6"",""110mm"",""74.019mm"",""110mm"",""74.019mm"",""110mm"",""74.019mm"",""T"",""90.00"",""PIN"""
"J563,""PAD_6"",""111mm"",""72.287mm"",""111mm"",""72.287mm"",""111mm"",""72.287mm"",""T"",""90.00"",""PIN"""
"J562,""PAD_6"",""110mm"",""70.555mm"",""110mm"",""70.555mm"",""110mm"",""70.555mm"",""T"",""90.00"",""PIN"""
"J561,""PAD_6"",""111mm"",""68.823mm"",""111mm"",""68.823mm"",""111mm"",""68.823mm"",""T"",""90.00"",""PIN"""
"J560,""PAD_6"",""110mm"",""67.091mm"",""110mm"",""67.091mm"",""110mm"",""67.091mm"",""T"",""90.00"",""PIN"""
"J558,""PAD_6"",""109mm"",""141.569mm"",""109mm"",""141.569mm"",""109mm"",""141.569mm"",""T"",""90.00"",""PIN"""
"J557,""PAD_6"",""109mm"",""138.105mm"",""109mm"",""138.105mm"",""109mm"",""138.105mm"",""T"",""90.00"",""PIN"""
"J556,""PAD_6"",""108mm"",""132.909mm"",""108mm"",""132.909mm"",""108mm"",""132.909mm"",""T"",""90.00"",""PIN"""
"J555,""PAD_6"",""109mm"",""131.177mm"",""109mm"",""131.177mm"",""109mm"",""131.177mm"",""T"",""90.00"",""PIN"""
"J554,""PAD_6"",""108mm"",""122.517mm"",""108mm"",""122.517mm"",""108mm"",""122.517mm"",""T"",""90.00"",""PIN"""
"J553,""PAD_6"",""109mm"",""120.785mm"",""109mm"",""120.785mm"",""109mm"",""120.785mm"",""T"",""90.00"",""PIN"""
"J552,""PAD_6"",""109mm"",""113.856mm"",""109mm"",""113.856mm"",""109mm"",""113.856mm"",""T"",""90.00"",""PIN"""
"J551,""PAD_6"",""109mm"",""110.392mm"",""109mm"",""110.392mm"",""109mm"",""110.392mm"",""T"",""90.00"",""PIN"""
"J550,""PAD_6"",""109mm"",""106.928mm"",""109mm"",""106.928mm"",""109mm"",""106.928mm"",""T"",""90.00"",""PIN"""
"J549,""PAD_6"",""109mm"",""103.464mm"",""109mm"",""103.464mm"",""109mm"",""103.464mm"",""T"",""90.00"",""PIN"""
"J548,""PAD_6"",""108mm"",""101.732mm"",""108mm"",""101.732mm"",""108mm"",""101.732mm"",""T"",""90.00"",""PIN"""
"J547,""PAD_6"",""109mm"",""100mm"",""109mm"",""100mm"",""109mm"",""100mm"",""T"",""90.00"",""PIN"""
"J546,""PAD_6"",""108mm"",""98.268mm"",""108mm"",""98.268mm"",""108mm"",""98.268mm"",""T"",""90.00"",""PIN"""
"J545,""PAD_6"",""109mm"",""96.536mm"",""109mm"",""96.536mm"",""109mm"",""96.536mm"",""T"",""90.00"",""PIN"""
"J544,""PAD_6"",""109mm"",""93.072mm"",""109mm"",""93.072mm"",""109mm"",""93.072mm"",""T"",""90.00"",""PIN"""
"J543,""PAD_6"",""108mm"",""80.947mm"",""108mm"",""80.947mm"",""108mm"",""80.947mm"",""T"",""90.00"",""PIN"""
"J542,""PAD_6"",""109mm"",""79.215mm"",""109mm"",""79.215mm"",""109mm"",""79.215mm"",""T"",""90.00"",""PIN"""
"J541,""PAD_6"",""109mm"",""75.751mm"",""109mm"",""75.751mm"",""109mm"",""75.751mm"",""T"",""90.00"",""PIN"""
"J540,""PAD_6"",""109mm"",""72.287mm"",""109mm"",""72.287mm"",""109mm"",""72.287mm"",""T"",""90.00"",""PIN"""
"J539,""PAD_6"",""109mm"",""68.823mm"",""109mm"",""68.823mm"",""109mm"",""68.823mm"",""T"",""90.00"",""PIN"""
"J538,""PAD_6"",""109mm"",""65.359mm"",""109mm"",""65.359mm"",""109mm"",""65.359mm"",""T"",""90.00"",""PIN"""
"J537,""PAD_6"",""108mm"",""60.163mm"",""108mm"",""60.163mm"",""108mm"",""60.163mm"",""T"",""90.00"",""PIN"""
"J536,""PAD_6"",""109mm"",""58.431mm"",""109mm"",""58.431mm"",""109mm"",""58.431mm"",""T"",""90.00"",""PIN"""
"J535,""PAD_6"",""107mm"",""141.569mm"",""107mm"",""141.569mm"",""107mm"",""141.569mm"",""T"",""90.00"",""PIN"""
"J534,""PAD_6"",""107mm"",""138.105mm"",""107mm"",""138.105mm"",""107mm"",""138.105mm"",""T"",""90.00"",""PIN"""
"J533,""PAD_6"",""106mm"",""136.373mm"",""106mm"",""136.373mm"",""106mm"",""136.373mm"",""T"",""90.00"",""PIN"""
"J532,""PAD_6"",""106mm"",""132.909mm"",""106mm"",""132.909mm"",""106mm"",""132.909mm"",""T"",""90.00"",""PIN"""
"J531,""PAD_6"",""107mm"",""131.177mm"",""107mm"",""131.177mm"",""107mm"",""131.177mm"",""T"",""90.00"",""PIN"""
"J530,""PAD_6"",""106mm"",""119.053mm"",""106mm"",""119.053mm"",""106mm"",""119.053mm"",""T"",""90.00"",""PIN"""
"J529,""PAD_6"",""107mm"",""117.321mm"",""107mm"",""117.321mm"",""107mm"",""117.321mm"",""T"",""90.00"",""PIN"""
"J528,""PAD_6"",""107mm"",""113.856mm"",""107mm"",""113.856mm"",""107mm"",""113.856mm"",""T"",""90.00"",""PIN"""
"J527,""PAD_6"",""106mm"",""112.124mm"",""106mm"",""112.124mm"",""106mm"",""112.124mm"",""T"",""90.00"",""PIN"""
"J526,""PAD_6"",""107mm"",""110.392mm"",""107mm"",""110.392mm"",""107mm"",""110.392mm"",""T"",""90.00"",""PIN"""
"J525,""PAD_6"",""106mm"",""98.268mm"",""106mm"",""98.268mm"",""106mm"",""98.268mm"",""T"",""90.00"",""PIN"""
"J524,""PAD_6"",""106mm"",""94.804mm"",""106mm"",""94.804mm"",""106mm"",""94.804mm"",""T"",""90.00"",""PIN"""
"J523,""PAD_6"",""107mm"",""86.144mm"",""107mm"",""86.144mm"",""107mm"",""86.144mm"",""T"",""90.00"",""PIN"""
"J522,""PAD_6"",""106mm"",""84.412mm"",""106mm"",""84.412mm"",""106mm"",""84.412mm"",""T"",""90.00"",""PIN"""
"J521,""PAD_6"",""106mm"",""80.947mm"",""106mm"",""80.947mm"",""106mm"",""80.947mm"",""T"",""90.00"",""PIN"""
"J520,""PAD_6"",""106mm"",""77.483mm"",""106mm"",""77.483mm"",""106mm"",""77.483mm"",""T"",""90.00"",""PIN"""
"J519,""PAD_6"",""107mm"",""75.751mm"",""107mm"",""75.751mm"",""107mm"",""75.751mm"",""T"",""90.00"",""PIN"""
"J518,""PAD_6"",""106mm"",""74.019mm"",""106mm"",""74.019mm"",""106mm"",""74.019mm"",""T"",""90.00"",""PIN"""
"J517,""PAD_6"",""107mm"",""72.287mm"",""107mm"",""72.287mm"",""107mm"",""72.287mm"",""T"",""90.00"",""PIN"""
"J516,""PAD_6"",""107mm"",""58.431mm"",""107mm"",""58.431mm"",""107mm"",""58.431mm"",""T"",""90.00"",""PIN"""
"J515,""PAD_6"",""105mm"",""141.569mm"",""105mm"",""141.569mm"",""105mm"",""141.569mm"",""T"",""90.00"",""PIN"""
"J514,""PAD_6"",""104mm"",""139.837mm"",""104mm"",""139.837mm"",""104mm"",""139.837mm"",""T"",""90.00"",""PIN"""
"J513,""PAD_6"",""105mm"",""138.105mm"",""105mm"",""138.105mm"",""105mm"",""138.105mm"",""T"",""90.00"",""PIN"""
"J512,""PAD_6"",""104mm"",""136.373mm"",""104mm"",""136.373mm"",""104mm"",""136.373mm"",""T"",""90.00"",""PIN"""
"J511,""PAD_6"",""105mm"",""134.641mm"",""105mm"",""134.641mm"",""105mm"",""134.641mm"",""T"",""90.00"",""PIN"""
"J510,""PAD_6"",""104mm"",""132.909mm"",""104mm"",""132.909mm"",""104mm"",""132.909mm"",""T"",""90.00"",""PIN"""
"J509,""PAD_6"",""105mm"",""131.177mm"",""105mm"",""131.177mm"",""105mm"",""131.177mm"",""T"",""90.00"",""PIN"""
"J508,""PAD_6"",""104mm"",""125.981mm"",""104mm"",""125.981mm"",""104mm"",""125.981mm"",""T"",""90.00"",""PIN"""
"J507,""PAD_6"",""105mm"",""124.249mm"",""105mm"",""124.249mm"",""105mm"",""124.249mm"",""T"",""90.00"",""PIN"""
"J506,""PAD_6"",""104mm"",""119.053mm"",""104mm"",""119.053mm"",""104mm"",""119.053mm"",""T"",""90.00"",""PIN"""
"J505,""PAD_6"",""105mm"",""117.321mm"",""105mm"",""117.321mm"",""105mm"",""117.321mm"",""T"",""90.00"",""PIN"""
"J504,""PAD_6"",""104mm"",""115.588mm"",""104mm"",""115.588mm"",""104mm"",""115.588mm"",""T"",""90.00"",""PIN"""
"J503,""PAD_6"",""105mm"",""110.392mm"",""105mm"",""110.392mm"",""105mm"",""110.392mm"",""T"",""90.00"",""PIN"""
"J502,""PAD_6"",""104mm"",""108.66mm"",""104mm"",""108.66mm"",""104mm"",""108.66mm"",""T"",""90.00"",""PIN"""
"J501,""PAD_6"",""104mm"",""101.732mm"",""104mm"",""101.732mm"",""104mm"",""101.732mm"",""T"",""90.00"",""PIN"""
"J500,""PAD_6"",""104mm"",""98.268mm"",""104mm"",""98.268mm"",""104mm"",""98.268mm"",""T"",""90.00"",""PIN"""
"J499,""PAD_6"",""105mm"",""96.536mm"",""105mm"",""96.536mm"",""105mm"",""96.536mm"",""T"",""90.00"",""PIN"""
"J498,""PAD_6"",""105mm"",""89.608mm"",""105mm"",""89.608mm"",""105mm"",""89.608mm"",""T"",""90.00"",""PIN"""
"J497,""PAD_6"",""105mm"",""86.144mm"",""105mm"",""86.144mm"",""105mm"",""86.144mm"",""T"",""90.00"",""PIN"""
"J496,""PAD_6"",""104mm"",""84.412mm"",""104mm"",""84.412mm"",""104mm"",""84.412mm"",""T"",""90.00"",""PIN"""
"J495,""PAD_6"",""104mm"",""80.947mm"",""104mm"",""80.947mm"",""104mm"",""80.947mm"",""T"",""90.00"",""PIN"""
"J494,""PAD_6"",""105mm"",""75.751mm"",""105mm"",""75.751mm"",""105mm"",""75.751mm"",""T"",""90.00"",""PIN"""
"J493,""PAD_6"",""104mm"",""74.019mm"",""104mm"",""74.019mm"",""104mm"",""74.019mm"",""T"",""90.00"",""PIN"""
"J492,""PAD_6"",""104mm"",""70.555mm"",""104mm"",""70.555mm"",""104mm"",""70.555mm"",""T"",""90.00"",""PIN"""
"J491,""PAD_6"",""104mm"",""67.091mm"",""104mm"",""67.091mm"",""104mm"",""67.091mm"",""T"",""90.00"",""PIN"""
"J490,""PAD_6"",""105mm"",""65.359mm"",""105mm"",""65.359mm"",""105mm"",""65.359mm"",""T"",""90.00"",""PIN"""
"J489,""PAD_6"",""104mm"",""63.627mm"",""104mm"",""63.627mm"",""104mm"",""63.627mm"",""T"",""90.00"",""PIN"""
"J488,""PAD_6"",""105mm"",""61.895mm"",""105mm"",""61.895mm"",""105mm"",""61.895mm"",""T"",""90.00"",""PIN"""
"J487,""PAD_6"",""104mm"",""56.699mm"",""104mm"",""56.699mm"",""104mm"",""56.699mm"",""T"",""90.00"",""PIN"""
"J486,""PAD_6"",""102mm"",""143.301mm"",""102mm"",""143.301mm"",""102mm"",""143.301mm"",""T"",""90.00"",""PIN"""
"J485,""PAD_6"",""102mm"",""139.837mm"",""102mm"",""139.837mm"",""102mm"",""139.837mm"",""T"",""90.00"",""PIN"""
"J484,""PAD_6"",""103mm"",""138.105mm"",""103mm"",""138.105mm"",""103mm"",""138.105mm"",""T"",""90.00"",""PIN"""
"J483,""PAD_6"",""103mm"",""134.641mm"",""103mm"",""134.641mm"",""103mm"",""134.641mm"",""T"",""90.00"",""PIN"""
"J482,""PAD_6"",""102mm"",""132.909mm"",""102mm"",""132.909mm"",""102mm"",""132.909mm"",""T"",""90.00"",""PIN"""
"J481,""PAD_6"",""103mm"",""131.177mm"",""103mm"",""131.177mm"",""103mm"",""131.177mm"",""T"",""90.00"",""PIN"""
"J480,""PAD_6"",""103mm"",""127.713mm"",""103mm"",""127.713mm"",""103mm"",""127.713mm"",""T"",""90.00"",""PIN"""
"J479,""PAD_6"",""103mm"",""124.249mm"",""103mm"",""124.249mm"",""103mm"",""124.249mm"",""T"",""90.00"",""PIN"""
"J478,""PAD_6"",""103mm"",""120.785mm"",""103mm"",""120.785mm"",""103mm"",""120.785mm"",""T"",""90.00"",""PIN"""
"J477,""PAD_6"",""103mm"",""117.321mm"",""103mm"",""117.321mm"",""103mm"",""117.321mm"",""T"",""90.00"",""PIN"""
"J476,""PAD_6"",""103mm"",""113.856mm"",""103mm"",""113.856mm"",""103mm"",""113.856mm"",""T"",""90.00"",""PIN"""
"J475,""PAD_6"",""103mm"",""110.392mm"",""103mm"",""110.392mm"",""103mm"",""110.392mm"",""T"",""90.00"",""PIN"""
"J474,""PAD_6"",""102mm"",""108.66mm"",""102mm"",""108.66mm"",""102mm"",""108.66mm"",""T"",""90.00"",""PIN"""
"J473,""PAD_6"",""103mm"",""106.928mm"",""103mm"",""106.928mm"",""103mm"",""106.928mm"",""T"",""90.00"",""PIN"""
"J472,""PAD_6"",""102mm"",""105.196mm"",""102mm"",""105.196mm"",""102mm"",""105.196mm"",""T"",""90.00"",""PIN"""
"J471,""PAD_6"",""103mm"",""103.464mm"",""103mm"",""103.464mm"",""103mm"",""103.464mm"",""T"",""90.00"",""PIN"""
"J470,""PAD_6"",""102mm"",""101.732mm"",""102mm"",""101.732mm"",""102mm"",""101.732mm"",""T"",""90.00"",""PIN"""
"J469,""PAD_6"",""103mm"",""100mm"",""103mm"",""100mm"",""103mm"",""100mm"",""T"",""90.00"",""PIN"""
"J468,""PAD_6"",""102mm"",""98.268mm"",""102mm"",""98.268mm"",""102mm"",""98.268mm"",""T"",""90.00"",""PIN"""
"J467,""PAD_6"",""102mm"",""91.34mm"",""102mm"",""91.34mm"",""102mm"",""91.34mm"",""T"",""90.00"",""PIN"""
"J466,""PAD_6"",""103mm"",""89.608mm"",""103mm"",""89.608mm"",""103mm"",""89.608mm"",""T"",""90.00"",""PIN"""
"J465,""PAD_6"",""102mm"",""87.876mm"",""102mm"",""87.876mm"",""102mm"",""87.876mm"",""T"",""90.00"",""PIN"""
"J464,""PAD_6"",""102mm"",""84.412mm"",""102mm"",""84.412mm"",""102mm"",""84.412mm"",""T"",""90.00"",""PIN"""
"J463,""PAD_6"",""103mm"",""82.679mm"",""103mm"",""82.679mm"",""103mm"",""82.679mm"",""T"",""90.00"",""PIN"""
"J462,""PAD_6"",""103mm"",""75.751mm"",""103mm"",""75.751mm"",""103mm"",""75.751mm"",""T"",""90.00"",""PIN"""
